KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T001101001,T001101002,T001101003,T001101004,T001101005,T001101006,T001101007,T001101008,T001101009,T001101010,T001101011,T001101012,T001101013,T001101014,T001101015,T001101016,T001101017,T001101018,T001101019,T001101020,T001101021,T001101022,T001101023,T001101024,T001101025,T001101026,T001101027,T001101028,T001101029,T001101030,T001101031,T001101032,T001101033,T001101034,T001101035,T001101036,T001101037,T001101038,T001101039,T001101040,T001101041,T001101042,T001101043,T001101044,T001101045,T001101046,T001101047,T001101048,T001101049,T001101050
,,,,Å@êlå˚ÅiëçêîÅj,Å@êlå˚ÅiëçêîÅjÅ@íj,Å@êlå˚ÅiëçêîÅjÅ@èó,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@ëçêî,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@íj,Å@ÇOÅ`ÇPÇSçŒêlå˚Å@èó,Å@ÇPÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇTçŒà»è„êlå˚Å@íj,Å@ÇPÇTçŒà»è„êlå˚Å@èó,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@ëçêî,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@íj,Å@ÇPÇTÅ`ÇUÇSçŒêlå˚Å@èó,Å@ÇPÇWçŒà»è„êlå˚Å@ëçêî,Å@ÇPÇWçŒà»è„êlå˚Å@íj,Å@ÇPÇWçŒà»è„êlå˚Å@èó,Å@ÇQÇOçŒà»è„êlå˚Å@ëçêî,Å@ÇQÇOçŒà»è„êlå˚Å@íj,Å@ÇQÇOçŒà»è„êlå˚Å@èó,Å@ÇUÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇUÇTçŒà»è„êlå˚Å@íj,Å@ÇUÇTçŒà»è„êlå˚Å@èó,Å@ÇVÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇVÇTçŒà»è„êlå˚Å@íj,Å@ÇVÇTçŒà»è„êlå˚Å@èó,Å@ÇWÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇWÇTçŒà»è„êlå˚Å@íj,Å@ÇWÇTçŒà»è„êlå˚Å@èó,Å@ÇXÇTçŒà»è„êlå˚Å@ëçêî,Å@ÇXÇTçŒà»è„êlå˚Å@íj,Å@ÇXÇTçŒà»è„êlå˚Å@èó,Å@äOçëêlêlå˚Å@ëçêî,Å@äOçëêlêlå˚Å@íj,Å@äOçëêlêlå˚Å@èó,Å@ê¢ë—ëçêî,Å@àÍî ê¢ë—êî,Å@ÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇQêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇRêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇSêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇTêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇVêlà»è„ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@êeë∞ÇÃÇ›ÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞ê¢ë—êîÅ@àÍî ê¢ë—êî,Å@äjâ∆ë∞à»äOÇÃê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUçŒñ¢ñûê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ÇUÇTçŒà»è„ê¢ë—àıÇÃÇ¢ÇÈê¢ë—êîÅ@àÍî ê¢ë—êî,Å@ê¢ë—éÂÇÃîNóÓÇ™ÇQÇOÅ`ÇQÇXçŒÇÃÇPêlê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓíPêgê¢ë—êîÅ@àÍî ê¢ë—êî,Å@çÇóÓïvïwê¢ë—êîÅ@àÍî ê¢ë—êî
513112764,2,513112762,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112772,2,513112774,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112773,0,,,11,6,5,0,0,0,11,6,5,5,3,2,11,6,5,11,6,5,6,3,3,1,1,0,0,0,0,0,0,0,0,0,0,4,4,0,2,1,1,0,0,0,4,4,0,0,3,0,0,2
513112774,1,,513112772,48,30,18,9,5,4,47,28,19,28,16,12,46,27,19,46,27,19,19,12,7,8,5,3,5,4,1,0,0,0,0,0,0,14,14,3,4,1,2,1,1,3,12,6,6,2,11,0,1,2
513112802,1,,513112804,4,2,2,2,2,0,16,8,8,8,5,3,16,8,8,16,8,8,8,3,5,3,1,2,1,0,1,1,0,1,0,0,0,2,2,2,2,0,0,0,2,0,4,2,2,0,5,0,2,1
513112804,2,513112802,,14,8,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112811,0,,,17,8,9,2,1,1,15,7,8,8,4,4,14,7,7,13,7,6,7,3,4,5,3,2,1,1,0,0,0,0,0,0,0,5,5,0,2,1,1,0,1,0,5,4,1,0,4,0,0,1
513112812,1,,513112714,13,7,6,1,1,0,13,7,6,6,3,3,13,7,6,12,6,6,7,4,3,2,0,2,1,0,1,0,0,0,0,0,0,5,5,4,0,1,0,0,0,1,2,0,2,0,6,0,4,0
513112822,1,,513112724,15,12,3,4,4,0,16,10,6,11,9,2,14,8,6,14,8,6,5,1,4,2,0,2,1,0,1,0,0,0,0,0,0,2,2,1,2,1,0,0,0,1,3,3,0,1,5,0,1,0
513112842,2,513112844,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112844,1,,513112842,21,11,10,1,1,0,27,13,14,9,5,4,27,13,14,27,13,14,18,8,10,11,7,4,4,0,4,1,0,1,0,0,0,10,10,5,3,4,0,0,1,0,8,6,2,0,12,0,4,0
513112851,0,,,10,4,6,0,0,0,10,4,6,3,1,2,10,4,6,10,4,6,7,3,4,2,1,1,0,0,0,0,0,0,0,0,0,5,5,1,3,1,0,0,0,0,3,3,0,0,4,0,1,2
513112853,1,,513112951;513112954,13,5,8,0,0,0,19,7,12,3,2,1,19,7,12,19,7,12,16,5,11,9,2,7,3,0,3,1,0,1,0,0,0,8,8,4,6,1,0,0,0,0,7,6,1,0,10,0,3,4
513112864,0,,,13,7,6,0,0,0,13,7,6,5,3,2,13,7,6,13,7,6,8,4,4,1,0,1,1,0,1,0,0,0,0,0,0,5,5,0,4,0,0,1,0,0,5,4,1,0,4,0,0,3
513112871,2,513112873,,6,5,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112873,1,,513112871,57,23,34,4,1,3,59,27,32,33,16,17,58,26,32,57,26,31,26,11,15,12,4,8,6,2,4,0,0,0,0,0,0,20,20,4,8,4,3,1,0,2,18,14,4,1,14,0,2,4
513112874,0,,,157,80,77,22,13,9,131,65,66,97,46,51,127,63,64,126,63,63,34,19,15,12,6,6,2,1,1,1,0,1,1,1,0,60,60,6,30,12,7,3,2,0,52,49,3,2,22,0,4,11
513112882,0,,,18,7,11,2,1,1,16,6,10,11,4,7,15,6,9,14,6,8,5,2,3,1,0,1,0,0,0,0,0,0,0,0,0,6,6,1,1,2,1,1,0,0,5,2,3,0,3,0,0,0
513112883,0,,,34,20,14,5,5,0,29,15,14,18,9,9,28,15,13,26,14,12,11,6,5,5,3,2,1,0,1,0,0,0,0,0,0,15,15,6,5,1,0,3,0,0,9,9,0,1,8,0,5,2
513112884,0,,,85,43,42,3,1,2,82,42,40,57,33,24,79,40,39,77,38,39,25,9,16,11,3,8,2,1,1,0,0,0,0,0,0,33,33,6,10,11,4,2,0,0,27,23,4,2,18,0,3,4
513112891,2,513112892,,11,6,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112892,1,,513112891;513112894,6,3,3,7,2,5,16,9,7,15,8,7,16,9,7,16,9,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,2,1,0,0,7,7,0,2,1,0,1,0
513112893,0,,,13,7,6,0,0,0,13,7,6,5,3,2,13,7,6,12,6,6,8,4,4,3,2,1,1,1,0,0,0,0,0,0,0,5,5,0,3,1,1,0,0,0,5,4,1,0,4,0,0,2
513112894,2,513112892,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112903,2,513112913,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112911,0,,,13,6,7,3,2,1,10,4,6,6,3,3,10,4,6,10,4,6,4,1,3,3,1,2,0,0,0,0,0,0,0,0,0,6,6,3,0,2,1,0,0,0,3,2,1,2,4,0,3,0
513112913,1,,513112903,7,3,4,0,0,0,12,5,7,6,3,3,12,5,7,11,5,6,6,2,4,6,2,4,1,1,0,0,0,0,0,0,0,3,3,3,2,0,0,1,0,0,3,2,1,0,4,0,2,1
513112941,2,513112942,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112942,1,,513112941;513112944,6,3,3,0,0,0,18,9,9,5,3,2,18,9,9,18,9,9,13,6,7,9,4,5,3,1,2,0,0,0,0,0,0,3,3,0,3,4,0,0,0,0,6,5,1,0,7,0,0,2
513112944,2,513112942,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112951,2,513112853,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112954,2,513112853,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112962,1,,513112964,26,15,11,8,7,1,35,18,17,18,12,6,35,18,17,35,18,17,17,6,11,5,1,4,3,1,2,1,1,0,0,0,0,14,14,7,10,0,0,2,1,0,13,12,1,1,11,0,4,3
513112963,0,,,11,6,5,0,0,0,11,6,5,5,3,2,11,6,5,11,6,5,6,3,3,3,2,1,1,1,0,0,0,0,0,0,0,4,4,0,3,0,0,1,0,0,4,3,1,0,4,0,0,2
513112964,2,513112962,,17,10,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112971,0,,,65,30,35,11,5,6,54,25,29,40,20,20,49,22,27,48,22,26,14,5,9,3,1,2,2,0,2,1,0,1,1,0,1,27,27,7,10,4,4,2,0,0,19,19,0,1,9,0,3,4
513112972,1,,513112974,80,35,45,6,2,4,76,34,42,38,19,19,75,34,41,73,32,41,38,15,23,21,7,14,7,2,5,0,0,0,0,0,0,33,33,11,12,4,3,2,1,1,23,17,6,1,29,0,10,6
513112974,2,513112972,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112981,1,,513112982,140,68,72,15,6,9,128,64,64,67,40,27,126,63,63,125,63,62,61,24,37,35,12,23,15,5,10,1,0,1,7,6,1,64,64,19,27,14,3,2,0,1,47,42,5,2,37,6,7,15
513112982,2,513112981,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513112983,1,,513112984,45,24,21,17,9,8,35,19,16,23,13,10,33,17,16,32,17,15,12,6,6,6,3,3,0,0,0,0,0,0,0,0,0,12,12,4,5,2,1,2,0,2,12,11,1,2,9,0,4,3
513112984,2,513112983,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513113001,0,,,23,9,14,0,0,0,23,9,14,7,2,5,23,9,14,22,9,13,16,7,9,8,3,5,3,1,2,0,0,0,0,0,0,12,12,5,5,1,0,1,0,0,7,4,3,0,9,0,3,4
513113002,0,,,289,133,156,22,10,12,259,119,140,161,78,83,249,114,135,244,109,135,98,41,57,54,23,31,23,7,16,4,1,3,0,0,0,128,128,47,33,28,13,4,1,2,81,67,14,12,65,7,22,14
513113004,0,,,288,141,147,60,29,31,225,110,115,152,77,75,221,107,114,219,107,112,73,33,40,37,18,19,11,5,6,0,0,0,1,1,0,112,112,24,38,19,25,5,1,0,86,78,8,16,49,1,12,17
513113011,0,,,257,117,140,16,6,10,234,107,127,138,69,69,231,105,126,230,104,126,96,38,58,55,15,40,29,5,24,3,1,2,2,1,1,114,112,44,36,22,5,4,1,0,68,57,11,6,50,7,12,15
513113012,0,,,323,176,147,34,19,15,261,143,118,243,136,107,259,142,117,257,141,116,18,7,11,3,1,2,0,0,0,0,0,0,1,0,1,139,137,84,29,10,11,3,0,0,51,50,1,10,8,19,3,1
513113013,0,,,452,233,219,66,36,30,382,194,188,273,150,123,372,187,185,366,185,181,109,44,65,53,20,33,12,2,10,1,0,1,1,1,0,211,211,87,56,34,26,4,2,2,121,114,7,24,77,6,31,18
513113014,0,,,1125,620,505,136,65,71,919,518,401,810,463,347,890,504,386,759,411,348,109,55,54,31,13,18,5,2,3,0,0,0,13,6,7,672,672,431,108,69,51,11,2,0,237,227,10,38,79,79,30,28
513113021,0,,,827,452,375,155,87,68,625,340,285,567,308,259,608,328,280,603,327,276,58,32,26,12,6,6,5,2,3,1,0,1,0,0,0,410,410,190,91,74,44,9,2,0,216,211,5,61,37,23,5,17
513113022,0,,,73,35,38,5,1,4,68,34,34,35,19,16,68,34,34,68,34,34,33,15,18,16,8,8,4,1,3,0,0,0,0,0,0,34,34,7,16,10,1,0,0,0,27,22,5,2,20,0,2,9
513113023,0,,,1870,971,899,349,176,173,1445,757,688,1210,659,551,1399,726,673,1374,715,659,235,98,137,137,47,90,85,25,60,9,2,7,10,7,3,910,907,449,191,114,121,26,5,1,454,443,11,100,147,80,76,39
513113024,0,,,140,66,74,9,4,5,131,62,69,61,32,29,127,60,67,127,60,67,70,30,40,42,15,27,12,2,10,1,0,1,0,0,0,62,62,18,24,10,7,2,1,0,44,38,6,2,45,0,13,12
513113031,1,,513113033,61,28,33,7,4,3,64,29,35,43,21,22,63,28,35,61,26,35,21,8,13,14,4,10,7,4,3,0,0,0,0,0,0,21,21,5,7,2,4,6,0,0,19,12,7,1,15,0,3,3
513113032,0,,,14,6,8,1,1,0,13,5,8,6,3,3,13,5,8,13,5,8,7,2,5,4,1,3,2,0,2,0,0,0,0,0,0,7,7,2,3,2,0,0,0,0,5,4,1,0,5,0,2,1
513113033,2,513113031,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513113034,0,,,36,13,23,4,1,3,32,12,20,15,5,10,31,11,20,29,10,19,17,7,10,6,2,4,3,0,3,2,0,2,0,0,0,15,15,3,5,5,2,0,0,0,12,11,1,0,10,0,2,3
513113041,0,,,16,8,8,0,0,0,16,8,8,12,7,5,14,7,7,13,6,7,4,1,3,2,0,2,1,0,1,0,0,0,0,0,0,6,6,2,1,0,3,0,0,0,4,3,1,0,3,0,1,1
513113042,0,,,170,82,88,11,8,3,159,74,85,96,47,49,153,70,83,147,67,80,63,27,36,29,10,19,11,0,11,2,0,2,1,0,1,70,70,17,25,16,6,5,1,0,53,43,10,0,40,2,10,9
513113043,0,,,179,83,96,19,8,11,160,75,85,101,46,55,152,70,82,147,68,79,59,29,30,37,17,20,8,5,3,0,0,0,0,0,0,64,64,8,18,23,10,4,1,0,56,46,10,4,38,0,7,8
513113044,0,,,132,76,56,11,4,7,121,72,49,77,48,29,120,71,49,116,67,49,44,24,20,16,9,7,4,2,2,1,0,1,5,5,0,63,63,30,17,4,7,2,3,0,33,26,7,2,29,12,7,8
513113051,0,,,305,107,198,12,3,9,286,100,186,91,43,48,283,98,185,281,98,183,195,57,138,162,41,121,121,27,94,17,4,13,8,1,7,117,115,71,22,12,7,2,1,0,43,34,9,6,65,10,39,10
513113052,0,,,132,50,82,19,8,11,113,42,71,72,26,46,111,41,70,109,41,68,41,16,25,22,9,13,7,3,4,0,0,0,6,0,6,58,57,21,19,5,4,7,1,0,36,29,7,4,29,5,9,9
513113053,0,,,95,45,50,7,4,3,88,41,47,61,32,29,87,40,47,83,37,46,27,9,18,16,5,11,6,2,4,1,1,0,1,0,1,39,39,10,13,9,5,1,0,1,29,27,2,2,21,0,7,6
513113061,0,,,153,80,73,15,6,9,138,74,64,74,43,31,134,70,64,132,68,64,64,31,33,38,15,23,11,6,5,1,0,1,4,2,2,66,66,19,23,13,7,3,1,0,46,39,7,6,41,4,9,16
513113063,0,,,77,36,41,2,1,1,75,35,40,42,19,23,75,35,40,75,35,40,33,16,17,12,3,9,4,1,3,1,0,1,4,4,0,37,37,11,16,7,2,1,0,0,26,25,1,1,23,3,7,10
513113064,0,,,25,14,11,7,4,3,18,10,8,10,6,4,16,9,7,15,8,7,8,4,4,4,3,1,0,0,0,0,0,0,0,0,0,7,7,0,3,1,0,2,1,0,7,7,0,0,4,0,0,3
513113071,0,,,41,16,25,0,0,0,41,16,25,26,11,15,41,16,25,40,15,25,15,5,10,8,2,6,3,1,2,0,0,0,0,0,0,14,14,3,2,4,3,2,0,0,11,8,3,0,11,0,3,1
513113072,0,,,53,23,30,6,4,2,47,19,28,26,11,15,44,19,25,44,19,25,21,8,13,9,2,7,2,1,1,0,0,0,0,0,0,23,23,8,8,3,1,2,1,0,15,13,2,2,15,0,5,5
513113092,0,,,52,24,28,3,3,0,49,21,28,25,9,16,48,21,27,46,20,26,24,12,12,15,7,8,2,0,2,0,0,0,0,0,0,19,19,3,9,3,0,2,2,0,16,12,4,0,16,0,2,6
513113094,0,,,34,16,18,1,1,0,33,15,18,16,9,7,32,14,18,31,14,17,17,6,11,11,4,7,3,1,2,0,0,0,0,0,0,15,15,4,7,2,1,0,1,0,11,7,4,0,12,0,3,5
513113102,0,,,348,182,166,49,27,22,296,154,142,187,102,85,290,150,140,286,147,139,109,52,57,58,29,29,11,6,5,1,0,1,0,0,0,151,151,45,49,36,13,5,2,1,104,100,4,13,68,5,15,32
513113111,0,,,617,313,304,133,75,58,478,235,243,353,182,171,465,226,239,456,220,236,125,53,72,78,30,48,24,8,16,1,0,1,1,0,1,254,253,88,66,35,44,14,4,2,165,153,12,38,80,4,28,26
513113112,0,,,428,235,193,55,27,28,337,189,148,288,167,121,329,187,142,327,187,140,49,22,27,19,5,14,5,1,4,0,0,0,0,0,0,254,254,156,48,28,19,2,1,0,97,92,5,14,39,26,17,6
513113113,0,,,958,446,512,113,60,53,829,377,452,519,267,252,814,369,445,799,361,438,310,110,200,190,56,134,117,32,85,16,3,13,7,2,5,431,429,175,129,66,45,12,1,1,253,232,21,39,164,29,56,51
513113114,0,,,1530,769,761,166,74,92,1295,651,644,884,482,402,1265,637,628,1228,612,616,411,169,242,223,84,139,85,26,59,7,2,5,6,4,2,803,802,413,200,89,76,17,6,1,382,339,43,57,297,62,121,70
513113121,0,,,1514,820,694,192,111,81,1261,674,587,1073,586,487,1233,659,574,1216,649,567,188,88,100,62,28,34,10,3,7,0,0,0,26,15,11,836,836,451,197,107,63,15,2,1,383,367,16,62,136,80,47,46
513113122,0,,,97,51,46,3,0,3,90,49,41,46,29,17,89,48,41,88,47,41,44,20,24,22,10,12,5,2,3,0,0,0,6,6,0,59,59,37,13,2,7,0,0,0,22,19,3,1,32,2,14,8
513113123,0,,,913,446,467,119,60,59,769,371,398,529,264,265,745,362,383,734,357,377,240,107,133,111,40,71,34,12,22,3,0,3,3,0,3,427,427,164,131,65,49,14,3,1,262,237,25,38,161,21,43,53
513113124,0,,,218,112,106,9,5,4,186,95,91,95,59,36,184,94,90,182,93,89,91,36,55,41,16,25,13,4,9,1,0,1,0,0,0,130,130,77,29,14,9,1,0,0,53,46,7,3,62,9,22,14
513113131,0,,,180,100,80,17,10,7,150,83,67,87,52,35,147,80,67,146,80,66,63,31,32,32,15,17,7,1,6,0,0,0,0,0,0,92,92,48,18,15,7,2,1,1,44,42,2,3,44,5,18,11
513113132,0,,,146,73,73,19,8,11,127,65,62,84,47,37,120,62,58,115,61,54,43,18,25,18,7,11,4,0,4,0,0,0,9,9,0,54,54,14,14,7,14,3,2,0,40,32,8,3,27,7,5,10
513113133,0,,,24,13,11,2,2,0,22,11,11,15,6,9,20,9,11,20,9,11,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,3,1,3,0,0,0,7,6,1,1,5,0,2,0
513113134,0,,,271,46,225,2,1,1,269,45,224,37,9,28,269,45,224,266,45,221,232,36,196,217,29,188,161,18,143,40,3,37,11,0,11,41,37,27,5,2,3,0,0,0,10,9,1,1,11,16,4,3
513113141,0,,,102,53,49,9,4,5,93,49,44,65,37,28,92,48,44,90,46,44,28,12,16,18,8,10,4,1,3,0,0,0,0,0,0,37,37,6,12,8,7,4,0,0,30,27,3,2,18,0,4,5
513113142,0,,,44,22,22,12,7,5,32,15,17,25,12,13,31,15,16,30,14,16,7,3,4,3,1,2,2,1,1,0,0,0,0,0,0,14,14,1,5,2,4,1,1,0,13,13,0,2,5,0,1,2
513113143,1,,513113241,60,32,28,7,6,1,55,27,28,31,17,14,53,25,28,51,23,28,24,10,14,11,3,8,0,0,0,0,0,0,0,0,0,22,22,3,12,2,2,3,1,0,20,17,3,1,16,0,3,8
513113144,0,,,15,8,7,2,1,1,13,7,6,5,3,2,12,7,5,12,7,5,8,4,4,2,1,1,0,0,0,0,0,0,0,0,0,4,4,0,1,2,0,0,0,1,4,3,1,0,4,0,0,1
513113151,0,,,33,14,19,3,1,2,30,13,17,17,7,10,29,13,16,29,13,16,13,6,7,5,1,4,3,0,3,0,0,0,0,0,0,13,13,2,6,3,0,2,0,0,10,8,2,0,9,0,2,3
513113152,0,,,93,45,48,6,1,5,87,44,43,38,19,19,86,43,43,85,42,43,49,25,24,23,15,8,4,2,2,0,0,0,0,0,0,34,34,5,14,8,3,1,2,1,28,23,5,2,31,0,4,12
513113153,2,513113154,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513113154,1,,513113153;513113252,30,15,15,5,2,3,40,19,21,18,9,9,39,18,21,39,18,21,22,10,12,12,5,7,2,1,1,1,1,0,0,0,0,12,12,6,7,3,2,0,0,1,13,11,2,1,15,0,5,5
513113161,0,,,82,44,38,5,5,0,77,39,38,36,21,15,74,36,38,74,36,38,41,18,23,25,12,13,4,1,3,0,0,0,0,0,0,34,34,7,16,4,5,1,1,0,27,23,4,0,26,0,4,11
513113162,0,,,57,26,31,0,0,0,57,26,31,30,16,14,57,26,31,57,26,31,27,10,17,11,3,8,2,0,2,0,0,0,0,0,0,24,24,4,10,7,3,0,0,0,20,15,5,0,18,0,1,5
513113163,0,,,21,7,14,1,0,1,20,7,13,14,5,9,18,6,12,17,6,11,6,2,4,4,1,3,1,0,1,0,0,0,0,0,0,6,6,1,0,2,1,2,0,0,5,3,2,0,3,0,1,0
513113164,0,,,50,25,25,7,3,4,43,22,21,19,10,9,42,22,20,41,22,19,24,12,12,8,4,4,2,1,1,0,0,0,0,0,0,18,18,1,9,3,4,0,1,0,17,16,1,1,14,0,1,6
513113171,1,,513113173,38,16,22,4,1,3,44,19,25,20,10,10,43,19,24,43,19,24,24,9,15,12,4,8,4,0,4,0,0,0,0,0,0,14,14,4,6,4,1,2,1,0,14,9,5,0,14,0,3,5
513113173,2,513113171,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513113194,2,513113292,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513113211,0,,,638,309,329,66,37,29,565,267,298,345,168,177,541,252,289,527,246,281,220,99,121,124,53,71,55,21,34,7,2,5,2,1,1,264,263,71,93,55,30,12,2,0,191,174,17,17,132,2,41,49
513113212,0,,,950,447,503,91,38,53,830,392,438,545,281,264,807,381,426,794,373,421,285,111,174,197,71,126,96,30,66,10,0,10,5,1,4,467,465,214,143,54,38,9,6,1,248,216,32,29,176,24,59,50
513113213,0,,,986,493,493,172,87,85,795,394,401,605,305,300,762,381,381,739,371,368,190,89,101,104,48,56,24,13,11,1,0,1,3,2,1,420,420,136,121,76,60,24,2,1,284,265,19,47,126,25,27,54
513113214,0,,,726,344,382,54,29,25,663,310,353,422,204,218,639,302,337,623,296,327,241,106,135,134,53,81,48,18,30,3,1,2,26,12,14,358,357,155,104,46,44,6,2,0,196,169,27,8,161,32,51,47
513113221,0,,,836,410,426,69,31,38,752,370,382,453,251,202,731,358,373,721,351,370,299,119,180,164,56,108,53,18,35,5,1,4,3,2,1,407,407,175,119,64,29,10,6,4,229,197,32,18,206,19,68,58
513113222,1,,513113224,24,9,15,2,1,1,22,9,13,19,7,12,22,9,13,22,9,13,3,2,1,1,0,1,0,0,0,0,0,0,0,0,0,17,17,14,4,0,1,0,0,0,5,4,1,1,3,1,2,0
513113223,0,,,481,242,239,67,39,28,407,199,208,291,148,143,394,194,200,377,185,192,116,51,65,53,17,36,16,3,13,1,0,1,2,2,0,211,211,79,58,30,29,12,2,1,131,121,10,12,74,14,16,22
513113224,2,513113222,,2,2,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513113241,2,513113143,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513113252,2,513113154,,10,3,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513113271,1,,513113272,22,12,10,0,0,0,30,15,15,10,6,4,30,15,15,29,14,15,20,9,11,10,4,6,2,0,2,0,0,0,0,0,0,9,9,5,2,3,3,0,0,0,8,3,5,0,12,0,5,2
